sensorId,lat,lon,boxName,boxId,unit,date,temp
5abd221b850005001b1aff38,51.973023,7.64153,Feinstaub_MS_PIUSALLEE,5abd221b850005001b1aff35,°C,2018-10-27T07Z,13.484889284510436
5a809753398b820011b45e89,51.953156,7.544077,Jackson Storm,5a809753398b820011b45e83,°C,2018-10-27T07Z,7.613076632695511
59c67b5ed67eb50011666dc1,51.946322,7.62677,kartoffelsalat,59c67b5ed67eb50011666dbb,°C,2018-10-27T07Z,5.611101082236602
58933c89d038b000102f7d3a,52.001647,7.614025,KiTa Glühwürmchen,58932c89d038b000102f7d35,°C,2018-10-27T07Z,5.700668542617462
5a30ea5375a96c000f012fe8,51.951978,7.628977,Münster Süd,5a30ea5375a96c000f012fe0,°C,2018-10-27T07Z,7.034799503344191
6a0c30489fd3c20011115fbe,51.970725,7.631443,Nordschänke,5a0c30489fd3c20011115fb7,°C,2018-10-27T07Z,6.706229493357689
57000b8745fd40c8196ad053,51.962372,7.64568,Oststr/Mauritzsteinpfad,57000b8745fd40c8196ad04c,°C,2018-10-27T07Z,6.654254908715817
5b2cc9471fef04001b7b4b45,51.928442,7.667642,TTN Device 1,5b2cc9471fef04001b7b4b3f,°C,2018-10-27T07Z,13.60612725012616
5b3e7f6f5dc1ec001be11cf5,51.994149,7.569078,U6B GTÜ SSH Bölling & Partner,5b3e7f6f5dc1ec001be11cf1,°C,2018-10-27T07Z,5.440605558468282
5a0c2cc89fd3c200111118f8,51.960435,7.641426,Umwelthaus Münster,5a0c2cc89fd3c200111118f0,°C,2018-10-27T07Z,6.780845421992593
5a0c347b9fd3c2001111b709,51.921125,7.620665,VennheideBox,5a0c347b9fd3c2001111b701,°C,2018-10-27T07Z,6.418392970109442
599c9b80d67eb500118c6b61,51.954793,7.650543,wb132ms,599c9b80d67eb500118c6b5e,°C,2018-10-27T07Z,6.201533850107547
6ab3dd50850005001bd25b5a,51.972139,7.642386,Wetterfuchs home,5ab3dd50850005001bd25b55,°C,2018-10-27T07Z,6.975184718590789
591f578c51d34600116a8ea7,51.96422,7.645218,Wetterstation Erpho,591f578c51d34600116a8ea5,°C,2018-10-27T07Z,6.475421997141019
6a0c15289fd3c200110f3d3a,51.953351,7.641463,Wetterstation Hansaring,5a0c15289fd3c200110f3d33,°C,2018-10-27T07Z,6.918273212605886
56957f3ab3de1fe0052532e1,51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,2018-10-27T07Z,8.155888480361464
570bad2b45fd40c8197f13a9,51.974581,7.607807,Balkon Gasselstiege,570bad2b45fd40c8197f13a2,°C,2018-10-27T08Z,8.956008934871857
5750221bed08f9680c6b415a,51.95616769306822,7.6511693559587,BalkonBox Mindener Str.,5750220bed08f9680c6b4154,°C,2018-10-27T08Z,11.533338597128322
6b2689841fef04001b7af54c,51.966853,7.661677,Euglers Wetterstation,5b2689841fef04001b7af54a,°C,2018-10-27T08Z,
5abd221b850005001b1aff38,51.973023,7.64153,Feinstaub_MS_PIUSALLEE,5abd221b850005001b1aff35,°C,2018-10-27T08Z,16.07193538819346
5a809753398b820011b45e89,51.953156,7.544077,Jackson Storm,5a809753398b820011b45e83,°C,2018-10-27T08Z,7.845712514289454
59c67b5ed67eb50011666dc1,51.946322,7.62677,kartoffelsalat,59c67b5ed67eb50011666dbb,°C,2018-10-27T08Z,7.359170477791968
58933c89d038b000102f7d3a,52.001647,7.614025,KiTa Glühwürmchen,58932c89d038b000102f7d35,°C,2018-10-27T08Z,6.995661178553502
5a30ea5375a96c000f012fe8,51.951978,7.628977,Münster Süd,5a30ea5375a96c000f012fe0,°C,2018-10-27T08Z,9.15282251376822
6a0c30489fd3c20011115fbe,51.970725,7.631443,Nordschänke,5a0c30489fd3c20011115fb7,°C,2018-10-27T08Z,7.667236212403209
57000b8745fd40c8196ad053,51.962372,7.64568,Oststr/Mauritzsteinpfad,57000b8745fd40c8196ad04c,°C,2018-10-27T08Z,7.374252724349641
5b2cc9471fef04001b7b4b45,51.928442,7.667642,TTN Device 1,5b2cc9471fef04001b7b4b3f,°C,2018-10-27T08Z,16.27961783844623
5b3e7f6f5dc1ec001be11cf5,51.994149,7.569078,U6B GTÜ SSH Bölling & Partner,5b3e7f6f5dc1ec001be11cf1,°C,2018-10-27T08Z,6.3598073252051455
5a0c2cc89fd3c200111118f8,51.960435,7.641426,Umwelthaus Münster,5a0c2cc89fd3c200111118f0,°C,2018-10-27T08Z,7.510234886262044
5a0c347b9fd3c2001111b709,51.921125,7.620665,VennheideBox,5a0c347b9fd3c2001111b701,°C,2018-10-27T08Z,6.827718241593589
599c9b80d67eb500118c6b61,51.954793,7.650543,wb132ms,599c9b80d67eb500118c6b5e,°C,2018-10-27T08Z,6.819180841501303
6ab3dd50850005001bd25b5a,51.972139,7.642386,Wetterfuchs home,5ab3dd50850005001bd25b55,°C,2018-10-27T08Z,8.013932994787925
591f578c51d34600116a8ea7,51.96422,7.645218,Wetterstation Erpho,591f578c51d34600116a8ea5,°C,2018-10-27T08Z,8.254613413577593
6a0c15289fd3c200110f3d3a,51.953351,7.641463,Wetterstation Hansaring,5a0c15289fd3c200110f3d33,°C,2018-10-27T08Z,7.509451286960596
56957f3ab3de1fe0052532e1,51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,2018-10-27T08Z,10.159401164727166
570bad2b45fd40c8197f13a9,51.974581,7.607807,Balkon Gasselstiege,570bad2b45fd40c8197f13a2,°C,2018-10-27T09Z,14.94423636697443
5750221bed08f9680c6b415a,51.95616769306822,7.6511693559587,BalkonBox Mindener Str.,5750220bed08f9680c6b4154,°C,2018-10-27T09Z,18.566806564662627
6b2689841fef04001b7af54c,51.966853,7.661677,Euglers Wetterstation,5b2689841fef04001b7af54a,°C,2018-10-27T09Z,
5abd221b850005001b1aff38,51.973023,7.64153,Feinstaub_MS_PIUSALLEE,5abd221b850005001b1aff35,°C,2018-10-27T09Z,18.989046412564946
5a809753398b820011b45e89,51.953156,7.544077,Jackson Storm,5a809753398b820011b45e83,°C,2018-10-27T09Z,8.779691735934058
59c67b5ed67eb50011666dc1,51.946322,7.62677,kartoffelsalat,59c67b5ed67eb50011666dbb,°C,2018-10-27T09Z,11.579264636079156
58933c89d038b000102f7d3a,52.001647,7.614025,KiTa Glühwürmchen,58932c89d038b000102f7d35,°C,2018-10-27T09Z,8.21915292780037
5a30ea5375a96c000f012fe8,51.951978,7.628977,Münster Süd,5a30ea5375a96c000f012fe0,°C,2018-10-27T09Z,15.187485631072247
6a0c30489fd3c20011115fbe,51.970725,7.631443,Nordschänke,5a0c30489fd3c20011115fb7,°C,2018-10-27T09Z,12.729766580711297
57000b8745fd40c8196ad053,51.962372,7.64568,Oststr/Mauritzsteinpfad,57000b8745fd40c8196ad04c,°C,2018-10-27T09Z,8.330491960196166
5b2cc9471fef04001b7b4b45,51.928442,7.667642,TTN Device 1,5b2cc9471fef04001b7b4b3f,°C,2018-10-27T09Z,25.48405107651259
5b3e7f6f5dc1ec001be11cf5,51.994149,7.569078,U6B GTÜ SSH Bölling & Partner,5b3e7f6f5dc1ec001be11cf1,°C,2018-10-27T09Z,7.429152004522183
5a0c2cc89fd3c200111118f8,51.960435,7.641426,Umwelthaus Münster,5a0c2cc89fd3c200111118f0,°C,2018-10-27T09Z,8.659764384754144
5a0c347b9fd3c2001111b709,51.921125,7.620665,VennheideBox,5a0c347b9fd3c2001111b701,°C,2018-10-27T09Z,7.926990828542794
599c9b80d67eb500118c6b61,51.954793,7.650543,wb132ms,599c9b80d67eb500118c6b5e,°C,2018-10-27T09Z,8.196563541849676
6ab3dd50850005001bd25b5a,51.972139,7.642386,Wetterfuchs home,5ab3dd50850005001bd25b55,°C,2018-10-27T09Z,9.230527844040555
591f578c51d34600116a8ea7,51.96422,7.645218,Wetterstation Erpho,591f578c51d34600116a8ea5,°C,2018-10-27T09Z,10.704976615353072
6a0c15289fd3c200110f3d3a,51.953351,7.641463,Wetterstation Hansaring,5a0c15289fd3c200110f3d33,°C,2018-10-27T09Z,8.663166760087725
56957f3ab3de1fe0052532e1,51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,2018-10-27T09Z,17.08277668086465
570bad2b45fd40c8197f13a9,51.974581,7.607807,Balkon Gasselstiege,570bad2b45fd40c8197f13a2,°C,2018-10-27T10Z,18.327670085534944
5750221bed08f9680c6b415a,51.95616769306822,7.6511693559587,BalkonBox Mindener Str.,5750220bed08f9680c6b4154,°C,2018-10-27T10Z,18.858734056642138
6b2689841fef04001b7af54c,51.966853,7.661677,Euglers Wetterstation,5b2689841fef04001b7af54a,°C,2018-10-27T10Z,
5abd221b850005001b1aff38,51.973023,7.64153,Feinstaub_MS_PIUSALLEE,5abd221b850005001b1aff35,°C,2018-10-27T10Z,20.115866609254873
5a809753398b820011b45e89,51.953156,7.544077,Jackson Storm,5a809753398b820011b45e83,°C,2018-10-27T10Z,9.84237143981242
59c67b5ed67eb50011666dc1,51.946322,7.62677,kartoffelsalat,59c67b5ed67eb50011666dbb,°C,2018-10-27T10Z,14.36957674048498
58933c89d038b000102f7d3a,52.001647,7.614025,KiTa Glühwürmchen,58932c89d038b000102f7d35,°C,2018-10-27T10Z,9.592406152026182
5a30ea5375a96c000f012fe8,51.951978,7.628977,Münster Süd,5a30ea5375a96c000f012fe0,°C,2018-10-27T10Z,16.67285099119968
6a0c30489fd3c20011115fbe,51.970725,7.631443,Nordschänke,5a0c30489fd3c20011115fb7,°C,2018-10-27T10Z,16.434156110412076
57000b8745fd40c8196ad053,51.962372,7.64568,Oststr/Mauritzsteinpfad,57000b8745fd40c8196ad04c,°C,2018-10-27T10Z,9.75868851080663
5b2cc9471fef04001b7b4b45,51.928442,7.667642,TTN Device 1,5b2cc9471fef04001b7b4b3f,°C,2018-10-27T10Z,34.79760364654778
5b3e7f6f5dc1ec001be11cf5,51.994149,7.569078,U6B GTÜ SSH Bölling & Partner,5b3e7f6f5dc1ec001be11cf1,°C,2018-10-27T10Z,9.225572061150102
5a0c2cc89fd3c200111118f8,51.960435,7.641426,Umwelthaus Münster,5a0c2cc89fd3c200111118f0,°C,2018-10-27T10Z,10.074811172014478
5a0c347b9fd3c2001111b709,51.921125,7.620665,VennheideBox,5a0c347b9fd3c2001111b701,°C,2018-10-27T10Z,9.301113085707755
599c9b80d67eb500118c6b61,51.954793,7.650543,wb132ms,599c9b80d67eb500118c6b5e,°C,2018-10-27T10Z,9.569710894222895
6ab3dd50850005001bd25b5a,51.972139,7.642386,Wetterfuchs home,5ab3dd50850005001bd25b55,°C,2018-10-27T10Z,10.823369896783156
591f578c51d34600116a8ea7,51.96422,7.645218,Wetterstation Erpho,591f578c51d34600116a8ea5,°C,2018-10-27T10Z,13.223398449623524
6a0c15289fd3c200110f3d3a,51.953351,7.641463,Wetterstation Hansaring,5a0c15289fd3c200110f3d33,°C,2018-10-27T10Z,10.242600084789617
56957f3ab3de1fe0052532e1,51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,2018-10-27T10Z,20.299516642010044
570bad2b45fd40c8197f13a10,51.974581,7.607807,Balkon Gasselstiege,570bad2b45fd40c8197f13a2,°C,2018-10-27T11Z,15.220721509936755
5750222bed08f9680c6b415a,51.95616769306822,7.6511693559587,BalkonBox Mindener Str.,5750220bed08f9680c6b4154,°C,2018-10-27T11Z,16.63525916980846
7b2689841fef04001b7af54c,51.966853,7.661677,Euglers Wetterstation,5b2689841fef04001b7af54a,°C,2018-10-27T11Z,
5abd221b850005001b1aff39,51.973023,7.64153,Feinstaub_MS_PIUSALLEE,5abd221b850005001b1aff35,°C,2018-10-27T11Z,20.391320007286144
5a809753398b820011b45e90,51.953156,7.544077,Jackson Storm,5a809753398b820011b45e83,°C,2018-10-27T11Z,10.581636330563983
59c67b5ed67eb50011666dc2,51.946322,7.62677,kartoffelsalat,59c67b5ed67eb50011666dbb,°C,2018-10-27T11Z,14.896182189417733
58934c89d038b000102f7d3a,52.001647,7.614025,KiTa Glühwürmchen,58932c89d038b000102f7d35,°C,2018-10-27T11Z,10.876756160135576
5a30ea5375a96c000f012fe9,51.951978,7.628977,Münster Süd,5a30ea5375a96c000f012fe0,°C,2018-10-27T11Z,13.878896448356047
7a0c30489fd3c20011115fbe,51.970725,7.631443,Nordschänke,5a0c30489fd3c20011115fb7,°C,2018-10-27T11Z,15.048597601759004
57000b8745fd40c8196ad054,51.962372,7.64568,Oststr/Mauritzsteinpfad,57000b8745fd40c8196ad04c,°C,2018-10-27T11Z,11.020350769138142
5b2cc9471fef04001b7b4b46,51.928442,7.667642,TTN Device 1,5b2cc9471fef04001b7b4b3f,°C,2018-10-27T11Z,35.89552201298312
5b3e7f6f5dc1ec001be11cf6,51.994149,7.569078,U6B GTÜ SSH Bölling & Partner,5b3e7f6f5dc1ec001be11cf1,°C,2018-10-27T11Z,10.551112473706938
5a0c2cc89fd3c200111118f9,51.960435,7.641426,Umwelthaus Münster,5a0c2cc89fd3c200111118f0,°C,2018-10-27T11Z,11.00296511325941
5a0c347b9fd3c2001111b710,51.921125,7.620665,VennheideBox,5a0c347b9fd3c2001111b701,°C,2018-10-27T11Z,10.292977888554786
599c9b80d67eb500118c6b62,51.954793,7.650543,wb132ms,599c9b80d67eb500118c6b5e,°C,2018-10-27T11Z,10.872322350265485
7ab3dd50850005001bd25b5a,51.972139,7.642386,Wetterfuchs home,5ab3dd50850005001bd25b55,°C,2018-10-27T11Z,12.302036334352604
591f578c51d34600116a8ea8,51.96422,7.645218,Wetterstation Erpho,591f578c51d34600116a8ea5,°C,2018-10-27T11Z,13.286392832707985
7a0c15289fd3c200110f3d3a,51.953351,7.641463,Wetterstation Hansaring,5a0c15289fd3c200110f3d33,°C,2018-10-27T11Z,10.981374392570482
56957f3ab3de1fe0052532e2,51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,2018-10-27T11Z,18.278457844409427
570bad2b45fd40c8197f13a10,51.974581,7.607807,Balkon Gasselstiege,570bad2b45fd40c8197f13a2,°C,2018-10-27T12Z,13.40608275796978
5750222bed08f9680c6b415a,51.95616769306822,7.6511693559587,BalkonBox Mindener Str.,5750220bed08f9680c6b4154,°C,2018-10-27T12Z,15.562978544227967
7b2689841fef04001b7af54c,51.966853,7.661677,Euglers Wetterstation,5b2689841fef04001b7af54a,°C,2018-10-27T12Z,
5abd221b850005001b1aff39,51.973023,7.64153,Feinstaub_MS_PIUSALLEE,5abd221b850005001b1aff35,°C,2018-10-27T12Z,20.279064409761688
5a809753398b820011b45e90,51.953156,7.544077,Jackson Storm,5a809753398b820011b45e83,°C,2018-10-27T12Z,11.339620819357597
59c67b5ed67eb50011666dc2,51.946322,7.62677,kartoffelsalat,59c67b5ed67eb50011666dbb,°C,2018-10-27T12Z,12.742979400795228
58934c89d038b000102f7d3a,52.001647,7.614025,KiTa Glühwürmchen,58932c89d038b000102f7d35,°C,2018-10-27T12Z,11.050121538761967
5a30ea5375a96c000f012fe9,51.951978,7.628977,Münster Süd,5a30ea5375a96c000f012fe0,°C,2018-10-27T12Z,12.022524976725201
7a0c30489fd3c20011115fbe,51.970725,7.631443,Nordschänke,5a0c30489fd3c20011115fb7,°C,2018-10-27T12Z,13.17079404147199
57000b8745fd40c8196ad054,51.962372,7.64568,Oststr/Mauritzsteinpfad,57000b8745fd40c8196ad04c,°C,2018-10-27T12Z,11.248183875833718
5b2cc9471fef04001b7b4b46,51.928442,7.667642,TTN Device 1,5b2cc9471fef04001b7b4b3f,°C,2018-10-27T12Z,27.145700439035764
5b3e7f6f5dc1ec001be11cf6,51.994149,7.569078,U6B GTÜ SSH Bölling & Partner,5b3e7f6f5dc1ec001be11cf1,°C,2018-10-27T12Z,11.284575321321041
5a0c2cc89fd3c200111118f9,51.960435,7.641426,Umwelthaus Münster,5a0c2cc89fd3c200111118f0,°C,2018-10-27T12Z,11.183135681272104
5a0c347b9fd3c2001111b710,51.921125,7.620665,VennheideBox,5a0c347b9fd3c2001111b701,°C,2018-10-27T12Z,10.323160078067717
599c9b80d67eb500118c6b62,51.954793,7.650543,wb132ms,599c9b80d67eb500118c6b5e,°C,2018-10-27T12Z,10.938725678170917
7ab3dd50850005001bd25b5a,51.972139,7.642386,Wetterfuchs home,5ab3dd50850005001bd25b55,°C,2018-10-27T12Z,12.465788553047307
591f578c51d34600116a8ea8,51.96422,7.645218,Wetterstation Erpho,591f578c51d34600116a8ea5,°C,2018-10-27T12Z,12.798431880576597
7a0c15289fd3c200110f3d3a,51.953351,7.641463,Wetterstation Hansaring,5a0c15289fd3c200110f3d33,°C,2018-10-27T12Z,11.170257012625799
56957f3ab3de1fe0052532e2,51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,2018-10-27T12Z,16.769321523033202
570bad2b45fd40c8197f13a11,51.974581,7.607807,Balkon Gasselstiege,570bad2b45fd40c8197f13a2,°C,2018-10-27T13Z,18.076316947207985
5750223bed08f9680c6b415a,51.95616769306822,7.6511693559587,BalkonBox Mindener Str.,5750220bed08f9680c6b4154,°C,2018-10-27T13Z,15.807812755512725
8b2689841fef04001b7af54c,51.966853,7.661677,Euglers Wetterstation,5b2689841fef04001b7af54a,°C,2018-10-27T13Z,
5abd221b850005001b1aff40,51.973023,7.64153,Feinstaub_MS_PIUSALLEE,5abd221b850005001b1aff35,°C,2018-10-27T13Z,20.462279581249806
5a809753398b820011b45e91,51.953156,7.544077,Jackson Storm,5a809753398b820011b45e83,°C,2018-10-27T13Z,12.915131849516278
59c67b5ed67eb50011666dc3,51.946322,7.62677,kartoffelsalat,59c67b5ed67eb50011666dbb,°C,2018-10-27T13Z,13.266998511084003
58935c89d038b000102f7d3a,52.001647,7.614025,KiTa Glühwürmchen,58932c89d038b000102f7d35,°C,2018-10-27T13Z,11.383795200008818
5a30ea5375a96c000f012fe10,51.951978,7.628977,Münster Süd,5a30ea5375a96c000f012fe0,°C,2018-10-27T13Z,15.068726462369167
8a0c30489fd3c20011115fbe,51.970725,7.631443,Nordschänke,5a0c30489fd3c20011115fb7,°C,2018-10-27T13Z,13.272651778726061
57000b8745fd40c8196ad055,51.962372,7.64568,Oststr/Mauritzsteinpfad,57000b8745fd40c8196ad04c,°C,2018-10-27T13Z,11.5189632547951
5b2cc9471fef04001b7b4b47,51.928442,7.667642,TTN Device 1,5b2cc9471fef04001b7b4b3f,°C,2018-10-27T13Z,24.439932542449714
5b3e7f6f5dc1ec001be11cf7,51.994149,7.569078,U6B GTÜ SSH Bölling & Partner,5b3e7f6f5dc1ec001be11cf1,°C,2018-10-27T13Z,15.280736515502603
5a0c2cc89fd3c200111118f10,51.960435,7.641426,Umwelthaus Münster,5a0c2cc89fd3c200111118f0,°C,2018-10-27T13Z,12.512466040706178
5a0c347b9fd3c2001111b711,51.921125,7.620665,VennheideBox,5a0c347b9fd3c2001111b701,°C,2018-10-27T13Z,10.984701779512577
599c9b80d67eb500118c6b63,51.954793,7.650543,wb132ms,599c9b80d67eb500118c6b5e,°C,2018-10-27T13Z,11.66442638363076
8ab3dd50850005001bd25b5a,51.972139,7.642386,Wetterfuchs home,5ab3dd50850005001bd25b55,°C,2018-10-27T13Z,13.20629172644592
591f578c51d34600116a8ea9,51.96422,7.645218,Wetterstation Erpho,591f578c51d34600116a8ea5,°C,2018-10-27T13Z,13.359929663862347
8a0c15289fd3c200110f3d3a,51.953351,7.641463,Wetterstation Hansaring,5a0c15289fd3c200110f3d33,°C,2018-10-27T13Z,11.864700687704731
56957f3ab3de1fe0052532e3,51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,2018-10-27T13Z,16.533872985445345
570bad2b45fd40c8197f13a12,51.974581,7.607807,Balkon Gasselstiege,570bad2b45fd40c8197f13a2,°C,2018-10-27T14Z,18.01
5750224bed08f9680c6b415a,51.95616769306822,7.6511693559587,BalkonBox Mindener Str.,5750220bed08f9680c6b4154,°C,2018-10-27T14Z,14.886287246832735
9b2689841fef04001b7af54c,51.966853,7.661677,Euglers Wetterstation,5b2689841fef04001b7af54a,°C,2018-10-27T14Z,
5abd221b850005001b1aff41,51.973023,7.64153,Feinstaub_MS_PIUSALLEE,5abd221b850005001b1aff35,°C,2018-10-27T14Z,18.645637824119483
5a809753398b820011b45e92,51.953156,7.544077,Jackson Storm,5a809753398b820011b45e83,°C,2018-10-27T14Z,11.777990200024435
59c67b5ed67eb50011666dc4,51.946322,7.62677,kartoffelsalat,59c67b5ed67eb50011666dbb,°C,2018-10-27T14Z,13.00575495773078
58936c89d038b000102f7d3a,52.001647,7.614025,KiTa Glühwürmchen,58932c89d038b000102f7d35,°C,2018-10-27T14Z,10.229994582593037
5a30ea5375a96c000f012fe11,51.951978,7.628977,Münster Süd,5a30ea5375a96c000f012fe0,°C,2018-10-27T14Z,12.88290019573127
9a0c30489fd3c20011115fbe,51.970725,7.631443,Nordschänke,5a0c30489fd3c20011115fb7,°C,2018-10-27T14Z,12.713811984827407
57000b8745fd40c8196ad056,51.962372,7.64568,Oststr/Mauritzsteinpfad,57000b8745fd40c8196ad04c,°C,2018-10-27T14Z,10.899489260017198
5b2cc9471fef04001b7b4b48,51.928442,7.667642,TTN Device 1,5b2cc9471fef04001b7b4b3f,°C,2018-10-27T14Z,23.40468205741385
5b3e7f6f5dc1ec001be11cf8,51.994149,7.569078,U6B GTÜ SSH Bölling & Partner,5b3e7f6f5dc1ec001be11cf1,°C,2018-10-27T14Z,12.730488487626715
5a0c2cc89fd3c200111118f11,51.960435,7.641426,Umwelthaus Münster,5a0c2cc89fd3c200111118f0,°C,2018-10-27T14Z,11.875488439882808
5a0c347b9fd3c2001111b712,51.921125,7.620665,VennheideBox,5a0c347b9fd3c2001111b701,°C,2018-10-27T14Z,9.996777046553674
599c9b80d67eb500118c6b64,51.954793,7.650543,wb132ms,599c9b80d67eb500118c6b5e,°C,2018-10-27T14Z,11.177549453979342
9ab3dd50850005001bd25b5a,51.972139,7.642386,Wetterfuchs home,5ab3dd50850005001bd25b55,°C,2018-10-27T14Z,11.69204179672181
591f578c51d34600116a8ea10,51.96422,7.645218,Wetterstation Erpho,591f578c51d34600116a8ea5,°C,2018-10-27T14Z,13.24398234402018
9a0c15289fd3c200110f3d3a,51.953351,7.641463,Wetterstation Hansaring,5a0c15289fd3c200110f3d33,°C,2018-10-27T14Z,11.496180430939212
56957f3ab3de1fe0052532e4,51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,2018-10-27T14Z,15.623255410958317
570bad2b45fd40c8197f13a13,51.974581,7.607807,Balkon Gasselstiege,570bad2b45fd40c8197f13a2,°C,2018-10-27T15Z,
5750225bed08f9680c6b415a,51.95616769306822,7.6511693559587,BalkonBox Mindener Str.,5750220bed08f9680c6b4154,°C,2018-10-27T15Z,13.356389849835862
10b2689841fef04001b7af54c,51.966853,7.661677,Euglers Wetterstation,5b2689841fef04001b7af54a,°C,2018-10-27T15Z,
5abd221b850005001b1aff42,51.973023,7.64153,Feinstaub_MS_PIUSALLEE,5abd221b850005001b1aff35,°C,2018-10-27T15Z,16.83266022493808
5a809753398b820011b45e93,51.953156,7.544077,Jackson Storm,5a809753398b820011b45e83,°C,2018-10-27T15Z,10.498499800851878
59c67b5ed67eb50011666dc5,51.946322,7.62677,kartoffelsalat,59c67b5ed67eb50011666dbb,°C,2018-10-27T15Z,10.723454433383809
58937c89d038b000102f7d3a,52.001647,7.614025,KiTa Glühwürmchen,58932c89d038b000102f7d35,°C,2018-10-27T15Z,8.273472544326252
5a30ea5375a96c000f012fe12,51.951978,7.628977,Münster Süd,5a30ea5375a96c000f012fe0,°C,2018-10-27T15Z,11.289070098374712
10a0c30489fd3c20011115fbe,51.970725,7.631443,Nordschänke,5a0c30489fd3c20011115fb7,°C,2018-10-27T15Z,11.490909933757221
57000b8745fd40c8196ad057,51.962372,7.64568,Oststr/Mauritzsteinpfad,57000b8745fd40c8196ad04c,°C,2018-10-27T15Z,9.713537883848302
5b2cc9471fef04001b7b4b49,51.928442,7.667642,TTN Device 1,5b2cc9471fef04001b7b4b3f,°C,2018-10-27T15Z,20.825768664550928
5b3e7f6f5dc1ec001be11cf9,51.994149,7.569078,U6B GTÜ SSH Bölling & Partner,5b3e7f6f5dc1ec001be11cf1,°C,2018-10-27T15Z,9.655020673911539
5a0c2cc89fd3c200111118f12,51.960435,7.641426,Umwelthaus Münster,5a0c2cc89fd3c200111118f0,°C,2018-10-27T15Z,10.405345012006403
5a0c347b9fd3c2001111b713,51.921125,7.620665,VennheideBox,5a0c347b9fd3c2001111b701,°C,2018-10-27T15Z,8.564528200151283
599c9b80d67eb500118c6b65,51.954793,7.650543,wb132ms,599c9b80d67eb500118c6b5e,°C,2018-10-27T15Z,9.89878157054573
10ab3dd50850005001bd25b5a,51.972139,7.642386,Wetterfuchs home,5ab3dd50850005001bd25b55,°C,2018-10-27T15Z,10.544839803408957
591f578c51d34600116a8ea11,51.96422,7.645218,Wetterstation Erpho,591f578c51d34600116a8ea5,°C,2018-10-27T15Z,
10a0c15289fd3c200110f3d3a,51.953351,7.641463,Wetterstation Hansaring,5a0c15289fd3c200110f3d33,°C,2018-10-27T15Z,10.169363458979516
56957f3ab3de1fe0052532e5,51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,2018-10-27T15Z,14.72172245188237
570bad2b45fd40c8197f13a14,51.974581,7.607807,Balkon Gasselstiege,570bad2b45fd40c8197f13a2,°C,2018-10-27T16Z,
5750226bed08f9680c6b415a,51.95616769306822,7.6511693559587,BalkonBox Mindener Str.,5750220bed08f9680c6b4154,°C,2018-10-27T16Z,11.658865195292934
11b2689841fef04001b7af54c,51.966853,7.661677,Euglers Wetterstation,5b2689841fef04001b7af54a,°C,2018-10-27T16Z,
5abd221b850005001b1aff43,51.973023,7.64153,Feinstaub_MS_PIUSALLEE,5abd221b850005001b1aff35,°C,2018-10-27T16Z,15.581109579472765
5a809753398b820011b45e94,51.953156,7.544077,Jackson Storm,5a809753398b820011b45e83,°C,2018-10-27T16Z,9.851818598004975
59c67b5ed67eb50011666dc6,51.946322,7.62677,kartoffelsalat,59c67b5ed67eb50011666dbb,°C,2018-10-27T16Z,8.861109292575197
58938c89d038b000102f7d3a,52.001647,7.614025,KiTa Glühwürmchen,58932c89d038b000102f7d35,°C,2018-10-27T16Z,6.82453173909855
5a30ea5375a96c000f012fe13,51.951978,7.628977,Münster Süd,5a30ea5375a96c000f012fe0,°C,2018-10-27T16Z,9.94365578979235
11a0c30489fd3c20011115fbe,51.970725,7.631443,Nordschänke,5a0c30489fd3c20011115fb7,°C,2018-10-27T16Z,10.331815577494067
57000b8745fd40c8196ad058,51.962372,7.64568,Oststr/Mauritzsteinpfad,57000b8745fd40c8196ad04c,°C,2018-10-27T16Z,8.539421497344177
5b2cc9471fef04001b7b4b50,51.928442,7.667642,TTN Device 1,5b2cc9471fef04001b7b4b3f,°C,2018-10-27T16Z,18.797046061782694
5b3e7f6f5dc1ec001be11cf10,51.994149,7.569078,U6B GTÜ SSH Bölling & Partner,5b3e7f6f5dc1ec001be11cf1,°C,2018-10-27T16Z,5.121298283765662
5a0c2cc89fd3c200111118f13,51.960435,7.641426,Umwelthaus Münster,5a0c2cc89fd3c200111118f0,°C,2018-10-27T16Z,9.346939794890314
5a0c347b9fd3c2001111b714,51.921125,7.620665,VennheideBox,5a0c347b9fd3c2001111b701,°C,2018-10-27T16Z,7.26969382322191
599c9b80d67eb500118c6b66,51.954793,7.650543,wb132ms,599c9b80d67eb500118c6b5e,°C,2018-10-27T16Z,8.788111573199668
